"NOM_DE_L'EMPLACEMENT","PROVINCE_OU_TERRITOIRE","PÉRIODE_DE_DONNÉES","GROUPE_D'ÉLÉMENTS","ÉLÉMENT_DES_NORMALES","janv.","févr.","mars","avr.","mai","juin","juil.","août","sept.","oct.","nov.","déc.","année","code"
"LA POCATIERE","QC","Normales","Humidex","Jours avec humidex >= 30","0,0","0,0","0,0","0,04","1,0","4,9","12,2","9,6","2,6","0,08","0,0","0,0","30,5","C"
"LA POCATIERE","QC","Normales","Humidex","Jours avec humidex >= 35","0,0","0,0","0,0","0,0","0,30","1,2","3,7","2,4","0,73","0,0","0,0","0,0","8,4","C"
"LA POCATIERE","QC","Normales","Humidex","Jours avec humidex >= 40","0,0","0,0","0,0","0,0","0,0","0,13","0,59","0,13","0,05","0,0","0,0","0,0","0,90","C"
"LA POCATIERE","QC","Normales","Humidex","Indice humidex extrême","15,6","10,2","25,0","30,8","39,1","41,3","47,1","44,0","41,4","30,2","24,0","19,1","",""
"LA POCATIERE","QC","Normales","Humidex","Indice humidex extrême (aaaa/mm/jj)","2018/01/12","2016/02/16","2012/03/21","2012/04/16","2020/05/28","2005/06/28","2002/07/02","1996/08/06","2010/09/01","2010/10/01","2006/11/17","2020/12/01",""," "
"LA POCATIERE","QC","Long terme","Humidex","Indice humidex extrême","15,6","10,2","25,0","30,8","39,1","41,3","47,1","44,0","41,4","30,2","24,0","19,1","",""
"LA POCATIERE","QC","Long terme","Humidex","Indice humidex extrême (aaaa/mm/jj)","2018/01/12","2016/02/16","2012/03/21","2012/04/16","2020/05/28","2005/06/28","2002/07/02","1996/08/06","2010/09/01","2010/10/01","2006/11/17","2020/12/01",""," "
"LA POCATIERE","QC","Normales","Refroidissement éolien","Jours avec refroidissement éolien < -20","18,5","15,4","7,6","0,12","0,0","0,0","0,0","0,0","0,0","0,0","0,54","9,6","51,9","C"
"LA POCATIERE","QC","Normales","Refroidissement éolien","Jours avec refroidissement éolien  < -30","6,4","3,3","0,84","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,6","12,0","C"
"LA POCATIERE","QC","Normales","Refroidissement éolien","Jours avec refroidissement éolien < -40","0,54","0,04","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,04","0,62","C"
